Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Manulife High Interest Savings Private Segregated Pool MPIP 75/100 - LL LSC (807439A2),ZMBJFX,0.7,0.0,,
2,DFS GIF - Conservative Series 6 CB (362744A18),ZDAJBX,22.91,0.0,,
3,DFS GIF - Conservative Series 6 NL (362744A10),ZDAIUX,22.91,0.0,,
4,Mackenzie Strategic Income Fund Series A DSC (5247A5),JCCUX,24.44,0.0,,
5,Mackenzie Strategic Income Fund Series A FE (5247A2),JCCVX,24.44,0.0,,
6,Mackenzie Strategic Income Fund Series T5 DSC (690168A3),JCFGX,24.44,0.0,,
7,Mackenzie Strategic Income Fund Series T5 FE (690168A2),JCFIX,24.44,0.0,,
8,Manulife Ideal Growth Opportunities Fund Signature 2.0 Ideal 75/100 Series Platinum No-load NL (313548A2),ZIJJMX,17.54,0.0,,
9,Manulife Growth Opportunities Guaranteed Investment Fund Select (InvestmentPlus 75/75) NL (153281A5),ZIKBCX,17.2,0.0,,
10,Mackenzie Strategic Income Fund Series T8 FE (321568A2),JCFLX,20.75,0.0,,
11,Mackenzie Strategic Income Fund Series T8 DSC (321568A3),JCFKX,20.75,0.0,,
12,Desjardins Sustainable Moderate Portfolio Class I NL (490617A2),DBDPX,28.93,0.0,,
13,RGP Emerging Markets Fund Class I NL (817626A2),OEOMX,22.14,0.0,,
14,Desjardins Active Strategy Moderate Portfolio C-Class Units LSC (363029A4),DAGFX,30.95,0.0,,
15,DFS GIF - Conservative - Desjardins Sustainable Series 6 LSC (460063A3),ZDBQTX,22.66,0.0,,
16,DFS GIF - Conservative - Desjardins Sustainable Series 6 DSC (460063A7),ZDBQYX,22.66,0.0,,
17,DFS GIF - Conservative - Desjardins Sustainable Series 6 LSC (460063A9),ZDBRAX,22.66,0.0,,
18,DFS GIF - Conservative - Desjardins Wise ETF Series 8 NL (653091A16),ZDCDAX,25.44,0.0,,
19,DFS GIF - Conservative - Desjardins Wise ETF Series 8 NL (653091A10),ZDCCVX,25.44,0.0,,
20,DFS GIF - Conservative - Desjardins Wise ETF Series 8 LSC (653091A8),ZDCCUX,25.44,0.0,,
21,DFS GIF - Conservative - Desjardins Wise ETF Series 6 DSC (653089A10),ZAIACX,23.13,0.0,,
22,DFS GIF - Conservative - Desjardins Wise ETF Series 5 DSC (653088A3),ZAIAFX,23.48,0.0,,
23,Manulife High Interest Savings Guaranteed Investment Fund Select IncomePlus v2.2 Series DSC (319204A3),ZIJZPX,1.6,0.0,,
24,Mfs 529 Savings Plan Declaration Trust - Mfs 529 Us Government Cash Reserve Fund,ORBTX,3.17,0.0,0.0,No
25,Matrix Trust Multi-Manager Stable Value Fund CL I,MSVINX,3.29,0.0,0.0,No
26,Ashbourne Private Client Investment Partners Pool Series R NL (868340A2),ZMJAEX,9.29,0.0,,
27,Manulife High Interest Savings Guaranteed Investment Fund Select Original FE (5943A4),ZMAAEX,1.6,0.0,,
28,BlackRock F/I Target Allocation ETF Port,BTAEKX,6.25,0.0,,
29,Future Path 529 -  Jpmorgan Stable Asset Income Portfolio Fund,FPEJX,4.35,0.0,0.0,No
30,Desjardins Sustainable Conservative Portfolio I Class NL (418515A2),DAYBX,25.13,0.001,,
31,DFS GIF - Global Balanced - Desjardins Sustainable Series 7 NL (745770A4),ZDCMVX,47.86,0.002,,
32,DFS GIF - Global Balanced - Desjardins Sustainable Series 7 ISC (745770A2),ZAHXVX,47.86,0.002,,
33,DFS GIF - Global Balanced - Desjardins Sustainable Series 7 NL (745770A5),ZAHXUX,47.86,0.002,,
34,Desjardins Balanced ETF Portfolio Class I NL (790480A2),DBJLX,43.75,0.001,,
35,DFS GIF - Moderate - Desjardins Sustainable Series 6 NL (653062A18),ZDBZLX,26.07,0.001,,
36,DFS GIF - Global Balanced - Desjardins Sustainable Series 8 LSC (745771A8),ZAHXQX,46.55,0.002,,
37,DFS GIF - Moderate - Desjardins Sustainable Series 8F NL (762320A3),ZDCUCX,27.28,0.001,,
38,DFS GIF - Moderate - Desjardins Sustainable Series 6F NL (762403A4),ZAHMWX,27.59,0.001,,
39,DFS GIF - Canadian Balanced - Fidelity Series 6 DSC (362825A7),ZDATVX,29.53,0.001,,
40,DFS GIF - Canadian Balanced - Fidelity Series 6 LSC (362825A3),ZAIGQX,29.53,0.001,,
41,Desjardins Sustainable Conservative Portfolio R4 Class FE (419393A2),DAYGX,18.1,0.001,,
42,DFS GIF - Canadian Balanced - Fidelity Series 7 NL (362812A2),ZAIGMX,30.43,0.001,,
43,DFS GIF - Global Balanced - Desjardins Sustainable Series 5 FE (745768A2),ZAHYBX,44.92,0.002,,
44,"NBC Canadian Large Capitalization Companies (AR) with Low Point Flex GIC, series 4 DSC (853479A2)",NBBSSXX,34.45,0.001,0.007,No
45,GS Finance Corp. ATM Digital Worst Of Fully Principally Protected Note ACUDWXX,ACUDWXX,9.41,0.0,,
46,Educators Monitored Balanced Portfolio Class A NL (454941A2),EEXLX,35.39,0.002,,
47,Educators Monitored Balanced Portfolio Class F NL (681656A2),EEXNX,36.88,0.002,,
48,DFS GIF - Canadian Small Cap - Franklin Clearbridge - Series 8 DSC (460054A7),ZDBOGX,37.43,0.002,,
49,Desjardins Sustainable Conservative Portfolio Class P4 NL (672752A2),DAYDX,19.22,0.001,,
50,DFS GIF - Balanced Growth - Franklin Quotential - Series 7 NL (362826A3),ZDAUBX,50.88,0.002,,
51,Equitable Franklin Quotential Balanced Growth Portfolio Select CB (322068A15),ZEQLTX,50.39,0.002,,
52,Equitable Franklin Quotential Balanced Growth Portfolio Select LSC (322068A4),ZEQLLX,50.39,0.002,,
53,Equitable Franklin Quotential Balanced Growth Portfolio Select CB (322068A16),ZEMYZX,50.39,0.002,,
54,Equitable Franklin Quotential Balanced Growth Portfolio NL (4322A3),ZEMZAX,49.82,0.002,,
55,DFS GIF - Balanced - Desjardins Wise ETF Series 8F NL (824486A2),ZDCYVX,43.23,0.002,,
56,Desjardins Sustainable Diversity Fund I-Class units NL (485108A2),DAYRX,29.13,0.002,,
57,Sun GIF Solutions Sun Life MFS Global Growth Estate Series A DSC (416977A2),ZIFMDX,25.15,0.001,,
58,DFS GIF - Canadian Small Cap - Franklin Clearbridge - Series 6 LSC (362859A7),ZDAVBX,37.51,0.002,,
59,DFS GIF - Balanced Series 8F NL (762315A3),ZDCTRX,45.52,0.002,,
60,DFS GIF - Global Balanced - Desjardins Sustainable Series 6 NL (745769A7),ZDCMJX,45.7,0.002,,
61,DFS GIF - Global Balanced - Desjardins Sustainable Series 6 LSC (745769A10),ZDCMLX,45.7,0.002,,
62,DFS GIF - Global Balanced - Desjardins Sustainable Series 6 DSC (745769A3),ZDCMGX,45.7,0.002,,
63,DFS GIF - Global Balanced - Desjardins Sustainable Series 6 NL (745769A14),ZDCMOX,45.7,0.002,,
64,DFS GIF - Balanced Series 6F NL (760830A4),ZAIIBX,46.09,0.003,,
65,DFS GIF - Balanced Series 6F NL (760830A3),ZDCQNX,46.09,0.003,,
66,Desjardins Sustainable Diversity Fund W-Class units NL (727630A2),DAYSX,28.06,0.002,,
67,DFS GIF - Canadian Balanced - CI Series 5 DSC (247788A3),ZAIHDX,50.16,0.003,,
68,DFS GIF - Canadian Balanced - CI Series 5 DSC (247788A9),ZDAHGX,50.16,0.003,,
69,DFS GIF - Canadian Balanced - CI Series 5 FE (247788A4),ZAIHCX,50.16,0.003,,
70,DFS GIF - Global Balanced - Desjardins Sustainable Series 8 NL (745771A12),ZDCNFX,46.91,0.003,,
71,DFS GIF - Global Balanced - Desjardins Sustainable Series 8 NL (745771A9),ZDCNCX,46.91,0.003,,
72,DFS GIF - Growth - Desjardins Wise ETF Series 5 FE (653096A5),ZDCEYX,47.29,0.003,,
73,DFS GIF - Growth - Desjardins Wise ETF Series 7 NL (653098A2),ZAHSMX,47.46,0.003,,
74,DFS GIF - Growth - Desjardins Wise ETF Series 7 NL (653098A3),ZDCFTX,47.46,0.003,,
75,DFS GIF - Global Balanced - Desjardins Sustainable Series 6 LSC (745769A11),ZDCMMX,47.48,0.003,,
76,DFS GIF - Global Balanced - Desjardins Sustainable Series 6 NL (745769A19),ZDCMTX,47.48,0.003,,
77,DFS GIF - Global Balanced - Desjardins Sustainable Series 6 NL (745769A13),ZDCMNX,47.48,0.003,,
78,DFS GIF - Global Balanced - Desjardins Sustainable Series 6 NL (745769A6),ZDCMIX,47.48,0.003,,
79,DFS GIF - Global Balanced - Desjardins Sustainable Series 6 NL (745769A8),ZDCMKX,47.48,0.003,,
80,DFS GIF - Balanced Growth - Franklin Quotential - Series 6 LSC (362807A8),ZDAQAX,50.71,0.003,,
81,DFS GIF - Global Balanced - Desjardins Sustainable Series 8F NL (762336A3),ZDCVGX,47.75,0.003,,
82,DFS GIF - Global Balanced - Desjardins Sustainable Series 8F NL (762336A2),ZDCVFX,47.75,0.003,,
83,DFS GIF - Canadian Balanced - CI Series 6F NL (760859A2),ZDCSHX,53.44,0.003,,
84,DFS GIF - Canadian Balanced - CI Series 6F NL (760859A3),ZDCSIX,53.44,0.003,,
85,Desjardins Sustainable Global Bond Fund Class C ISC (770225A2),DAZUX,6.7,0.0,,
86,Melodia Very Conservative Income Portfolio R4 Class LSC (396392A4),DBJAX,15.49,0.001,,
87,DFS GIF - Moderate Series 6 LSC (362788A12),ZDANNX,32.54,0.002,,
88,DFS GIF - Moderate Series 6 LSC (362788A2),ZDANGX,32.54,0.002,,
89,Manulife Covered Call U.S. Equity Fund Advisor Series U$ LSC (59A7),JDZSX,6.66,0.0,,
90,DFS GIF - Moderate Series 8 DSC (460025A7),ZAHMFX,33.27,0.002,,
91,DFS GIF - Moderate Series 8 LSC (460025A9),ZDBDCX,33.27,0.002,,
92,DFS GIF - Moderate Series 8 NL (460025A2),ZDBCYX,33.27,0.002,,
93,DFS GIF - Balanced - Desjardins Wise ETF Series 6E NL (824474A2),ZDCXEX,39.78,0.003,,
94,DFS GIF - Moderate Series 5 DSC (422907A10),ZDAYVX,33.0,0.002,,
95,DFS International Equity Index Fund (TDAM)      NL (859528A1),ZDFSAX,9.55,0.001,,
96,Equitable Fidelity Tactical Asset Allocation Income Portfolio Select NL (322051A7),ZEQGGX,33.82,0.002,,
97,Equitable Fidelity Tactical Asset Allocation Income Portfolio Select LSC (322051A10),ZENCIX,33.82,0.002,,
